rep_seed,control_mode,model,demo_auroc,demo_auprc,demo_logloss,full_auroc,full_auprc,full_logloss,delta_auroc_full_minus_demo,delta_logloss_full_minus_demo
49,sample_size,HGB,0.6936372269705603,0.655702536772197,1.1836830740937008,0.7236151603498543,0.21061437152848772,0.3093594587926194,0.029977933379293997,-0.8743236153010814
49,composition,HGB,0.6936372269705603,0.655702536772197,1.1836830740937008,0.6782786885245902,0.22826438630808818,0.31638792161932333,-0.015358538445970127,-0.8672951524743775
49,ipw,HGB,0.6936372269705603,0.655702536772197,1.1836830740937008,0.6782786885245902,0.22826438630808818,0.31638792161932333,-0.015358538445970127,-0.8672951524743775
149,sample_size,HGB,0.7035770813548593,0.6381732703505992,1.1626072814092854,0.5433467741935485,0.2653691479027214,0.22324180128378035,-0.16023030716131081,-0.939365480125505
149,composition,HGB,0.7035770813548593,0.6381732703505992,1.1626072814092854,0.8215743440233236,0.18796333504931836,0.27670948192861694,0.11799726266846433,-0.8858977994806685
149,ipw,HGB,0.7035770813548593,0.6381732703505992,1.1626072814092854,0.8215743440233236,0.18796333504931836,0.27670948192861694,0.11799726266846433,-0.8858977994806685
249,sample_size,HGB,0.6890155112377333,0.6153744751300654,1.2075431468467064,0.7521689928328933,0.14624516109679797,0.5065094757607064,0.06315348159515999,-0.701033671086
249,composition,HGB,0.6890155112377333,0.6153744751300654,1.2075431468467064,0.8104166666666667,0.21976934091792974,0.47440367914695486,0.12140115542893337,-0.7331394676997516
249,ipw,HGB,0.6890155112377333,0.6153744751300654,1.2075431468467064,0.8104166666666667,0.21976934091792974,0.47440367914695486,0.12140115542893337,-0.7331394676997516
349,sample_size,HGB,0.71440329218107,0.6773085503192875,1.0644960269097614,0.7974254742547425,0.07381441729994578,0.2795578724828441,0.08302218207367251,-0.7849381544269174
349,composition,HGB,0.71440329218107,0.6773085503192875,1.0644960269097614,0.9801749271137027,0.6892551892551892,0.11411618399646846,0.26577163493263267,-0.9503798429132929
349,ipw,HGB,0.71440329218107,0.6773085503192875,1.0644960269097614,0.9801749271137027,0.6892551892551892,0.11411618399646846,0.26577163493263267,-0.9503798429132929
449,sample_size,HGB,0.6813548591326369,0.6025001867359312,1.1774839153832737,0.983739837398374,0.6504901960784314,0.10450347672825305,0.30238497826573707,-1.0729804386550206
449,composition,HGB,0.6813548591326369,0.6025001867359312,1.1774839153832737,0.8683354192740926,0.29528217698113013,0.5384618608788468,0.1869805601414557,-0.6390220545044268
449,ipw,HGB,0.6813548591326369,0.6025001867359312,1.1774839153832737,0.8683354192740926,0.29528217698113013,0.5384618608788468,0.1869805601414557,-0.6390220545044268
549,sample_size,HGB,0.7067426400759734,0.6508806043021674,1.1755796934088814,0.7538461538461538,0.25125260907285807,0.2002400378538184,0.047103513770180405,-0.975339655555063
549,composition,HGB,0.7067426400759734,0.6508806043021674,1.1755796934088814,0.09960159362549803,0.003968253968253968,0.13390466631498385,-0.6071410464504754,-1.0416750270938975
549,ipw,HGB,0.7067426400759734,0.6508806043021674,1.1755796934088814,0.09960159362549803,0.003968253968253968,0.13390466631498385,-0.6071410464504754,-1.0416750270938975
649,sample_size,HGB,0.6902817347261792,0.6656738963330471,1.1815385401393927,0.7854227405247813,0.46841228130048,0.21838065158690692,0.09514100579860219,-0.9631578885524859
649,composition,HGB,0.6902817347261792,0.6656738963330471,1.1815385401393927,0.9809027777777778,0.7576960076960079,0.14029640237969132,0.29062104305159864,-1.0412421377597014
649,ipw,HGB,0.6902817347261792,0.6656738963330471,1.1815385401393927,0.9809027777777778,0.7576960076960079,0.14029640237969132,0.29062104305159864,-1.0412421377597014
749,sample_size,HGB,0.6863564419119975,0.642785380173934,1.115537363322722,0.8747933884297521,0.1716308858691692,0.37371107908137025,0.18843694651775456,-0.7418262842413517
749,composition,HGB,0.6863564419119975,0.642785380173934,1.115537363322722,0.7603238866396761,0.13772862869784094,0.21010008814778294,0.07396744472767858,-0.905437275174939
749,ipw,HGB,0.6863564419119975,0.642785380173934,1.115537363322722,0.7603238866396761,0.13772862869784094,0.21010008814778294,0.07396744472767858,-0.905437275174939
849,sample_size,HGB,0.6999050332383665,0.6453744393485529,1.125386810561239,0.7880165289256198,0.37744031594101946,0.3328148290744253,0.0881114956872533,-0.7925719814868137
849,composition,HGB,0.6999050332383665,0.6453744393485529,1.125386810561239,0.9972565157750344,0.9278138528138529,0.025458020877016055,0.2973514825366679,-1.099928789684223
849,ipw,HGB,0.6999050332383665,0.6453744393485529,1.125386810561239,0.9972565157750344,0.9278138528138529,0.025458020877016055,0.2973514825366679,-1.099928789684223
949,sample_size,HGB,0.7232668566001899,0.7006473601037981,1.009914617763971,0.7393586005830904,0.05963441777361406,0.36349016972560616,0.016091743982900586,-0.646424448038365
949,composition,HGB,0.7232668566001899,0.7006473601037981,1.009914617763971,0.48286290322580644,0.019185468168057357,0.23774189874544122,-0.24040395337438342,-0.7721727190185299
949,ipw,HGB,0.7232668566001899,0.7006473601037981,1.009914617763971,0.48286290322580644,0.019185468168057357,0.23774189874544122,-0.24040395337438342,-0.7721727190185299
1049,sample_size,HGB,0.6675530231085787,0.6106470791148546,1.3452077891203764,0.7982507288629738,0.29097779153092596,0.25797958482501276,0.1306977057543951,-1.0872282042953636
1049,composition,HGB,0.6675530231085787,0.6106470791148546,1.3452077891203764,0.8568548387096774,0.08829378993299049,0.16077952160661702,0.1893018156010987,-1.1844282675137594
1049,ipw,HGB,0.6675530231085787,0.6106470791148546,1.3452077891203764,0.8568548387096774,0.08829378993299049,0.16077952160661702,0.1893018156010987,-1.1844282675137594
1149,sample_size,HGB,0.6837606837606838,0.6175954365621497,1.1573608484766937,0.922,0.06941176470588235,0.07612817835839167,0.23823931623931627,-1.0812326701183022
1149,composition,HGB,0.6837606837606838,0.6175954365621497,1.1573608484766937,0.9317784256559767,0.7435897435897436,0.10627441214154247,0.2480177418952929,-1.0510864363351513
1149,ipw,HGB,0.6837606837606838,0.6175954365621497,1.1573608484766937,0.9317784256559767,0.7435897435897436,0.10627441214154247,0.2480177418952929,-1.0510864363351513
1249,sample_size,HGB,0.694650205761317,0.6476339788610551,1.1412870269463462,0.8867768595041322,0.28495033681629633,0.35899066538030056,0.19212665374281523,-0.7822963615660457
1249,composition,HGB,0.694650205761317,0.6476339788610551,1.1412870269463462,0.8035230352303524,0.1036843124240881,0.2609445602230921,0.10887282946903543,-0.8803424667232541
1249,ipw,HGB,0.694650205761317,0.6476339788610551,1.1412870269463462,0.8035230352303524,0.1036843124240881,0.2609445602230921,0.10887282946903543,-0.8803424667232541
1349,sample_size,HGB,0.6910414688192467,0.6392938476544667,1.1997973303386034,0.8990514905149052,0.2128642584535839,0.1983400759389574,0.20801002169565852,-1.001457254399646
1349,composition,HGB,0.6910414688192467,0.6392938476544667,1.1997973303386034,0.8943758573388203,0.2760175435519738,0.2903882657453294,0.20333438851957364,-0.909409064593274
1349,ipw,HGB,0.6910414688192467,0.6392938476544667,1.1997973303386034,0.8943758573388203,0.2760175435519738,0.2903882657453294,0.20333438851957364,-0.909409064593274
1449,sample_size,HGB,0.7150364039252928,0.6790140648789237,1.0904784230262072,0.5336032388663968,0.05058425512209509,0.28527705294552047,-0.18143316505889595,-0.8052013700806868
1449,composition,HGB,0.7150364039252928,0.6790140648789237,1.0904784230262072,0.8789256198347107,0.5823795498054841,0.24136622135917526,0.16388921590941796,-0.8491122016670319
1449,ipw,HGB,0.7150364039252928,0.6790140648789237,1.0904784230262072,0.8789256198347107,0.5823795498054841,0.24136622135917526,0.16388921590941796,-0.8491122016670319
1549,sample_size,HGB,0.6726179170623615,0.6690797134983065,1.2190738531322054,0.8285714285714285,0.10598112319028857,0.2918670182064575,0.155953511509067,-0.9272068349257478
1549,composition,HGB,0.6726179170623615,0.6690797134983065,1.2190738531322054,0.9308943089430894,0.31686369186369184,0.16379089338221725,0.25827639188072793,-1.0552829597499882
1549,ipw,HGB,0.6726179170623615,0.6690797134983065,1.2190738531322054,0.9308943089430894,0.31686369186369184,0.16379089338221725,0.25827639188072793,-1.0552829597499882
1649,sample_size,HGB,0.6816714150047484,0.6460763156839002,1.243194883325106,0.822233606557377,0.1837606060127612,0.3195671935790404,0.1405621915526286,-0.9236276897460657
1649,composition,HGB,0.6816714150047484,0.6460763156839002,1.243194883325106,0.8962655601659751,0.3837629290910437,0.3271721526859654,0.21459414516122677,-0.9160227306391406
1649,ipw,HGB,0.6816714150047484,0.6460763156839002,1.243194883325106,0.8962655601659751,0.3837629290910437,0.3271721526859654,0.21459414516122677,-0.9160227306391406
1749,sample_size,HGB,0.7038936372269705,0.6490147224958638,1.069459954944025,0.9966124661246613,0.8833333333333333,0.034622398861761605,0.29271882889769074,-1.0348375560822634
1749,composition,HGB,0.7038936372269705,0.6490147224958638,1.069459954944025,0.992,0.41666666666666663,0.03873915248199553,0.2881063627730295,-1.0307208024620294
1749,ipw,HGB,0.7038936372269705,0.6490147224958638,1.069459954944025,0.992,0.41666666666666663,0.03873915248199553,0.2881063627730295,-1.0307208024620294
1849,sample_size,HGB,0.6550807217473884,0.5784012999766346,1.3254717962704945,0.5907258064516129,0.023059556959497206,0.2471153709565032,-0.06435491529577553,-1.0783564253139912
1849,composition,HGB,0.6550807217473884,0.5784012999766346,1.3254717962704945,0.7151348879743942,0.12454430174718001,0.4339285816418714,0.06005416622700577,-0.8915432146286231
1849,ipw,HGB,0.6550807217473884,0.5784012999766346,1.3254717962704945,0.7151348879743942,0.12454430174718001,0.4339285816418714,0.06005416622700577,-0.8915432146286231
1949,sample_size,HGB,0.7103513770180436,0.6614095121374314,1.1695852123441266,0.7902834008097167,0.2938091320444262,0.1854135750781045,0.07993202379167308,-0.9841716372660221
1949,composition,HGB,0.7103513770180436,0.6614095121374314,1.1695852123441266,0.8262390670553935,0.49514553546811607,0.20811981489542858,0.11588769003734989,-0.961465397448698
1949,ipw,HGB,0.7103513770180436,0.6614095121374314,1.1695852123441266,0.8262390670553935,0.49514553546811607,0.20811981489542858,0.11588769003734989,-0.961465397448698
2049,sample_size,HGB,0.679835390946502,0.611462095172831,1.2311075776329448,0.7338709677419355,0.0456367543089506,0.20435672475297992,0.05403557679543347,-1.026750852879965
2049,composition,HGB,0.679835390946502,0.611462095172831,1.2311075776329448,0.826844262295082,0.199668260158555,0.3187487364344623,0.14700887134857998,-0.9123588411984824
2049,ipw,HGB,0.679835390946502,0.611462095172831,1.2311075776329448,0.826844262295082,0.199668260158555,0.3187487364344623,0.14700887134857998,-0.9123588411984824
2149,sample_size,HGB,0.7079455523899969,0.6677945437395355,1.1029866930253849,0.9420000000000001,0.1607142857142857,0.0706065808495589,0.23405444761000316,-1.032380112175826
2149,composition,HGB,0.7079455523899969,0.6677945437395355,1.1029866930253849,0.881404958677686,0.3204651017212185,0.29330546398869417,0.17345940628768908,-0.8096812290366907
2149,ipw,HGB,0.7079455523899969,0.6677945437395355,1.1029866930253849,0.881404958677686,0.3204651017212185,0.29330546398869417,0.17345940628768908,-0.8096812290366907
2249,sample_size,HGB,0.6780626780626781,0.6250649147176502,1.1946777585347317,0.8612244897959183,0.15580022821363626,0.3138540371040162,0.1831618117332402,-0.8808237214307155
2249,composition,HGB,0.6780626780626781,0.6250649147176502,1.1946777585347317,0.7551229508196722,0.21876685730651896,0.3510656361250543,0.07706027275699412,-0.8436121224096773
2249,ipw,HGB,0.6780626780626781,0.6250649147176502,1.1946777585347317,0.7551229508196722,0.21876685730651896,0.3510656361250543,0.07706027275699412,-0.8436121224096773
2349,sample_size,HGB,0.679582146248813,0.617358856895026,1.1600794881385503,0.979757085020243,0.7091575091575091,0.06444440034678697,0.30017493877143,-1.0956350877917633
2349,composition,HGB,0.679582146248813,0.617358856895026,1.1600794881385503,0.801490514905149,0.09651350151288354,0.25607211438247696,0.12190836865633603,-0.9040073737560734
2349,ipw,HGB,0.679582146248813,0.617358856895026,1.1600794881385503,0.801490514905149,0.09651350151288354,0.25607211438247696,0.12190836865633603,-0.9040073737560734
2449,sample_size,HGB,0.6885723330167774,0.6345237519593239,1.2384427665964914,0.9103483606557377,0.343969692254006,0.23093463461328367,0.2217760276389602,-1.0075081319832078
2449,composition,HGB,0.6885723330167774,0.6345237519593239,1.2384427665964914,0.8437246963562753,0.3066438824333561,0.1747501026371859,0.1551523633394979,-1.0636926639593056
2449,ipw,HGB,0.6885723330167774,0.6345237519593239,1.2384427665964914,0.8437246963562753,0.3066438824333561,0.1747501026371859,0.1551523633394979,-1.0636926639593056
2549,sample_size,HGB,0.6764165875276986,0.6266330597966021,1.1894082197672708,0.8651761517615175,0.3442270089077873,0.19841738395200959,0.1887595642338189,-0.9909908358152613
2549,composition,HGB,0.6764165875276986,0.6266330597966021,1.1894082197672708,0.9475694444444444,0.5938876592610771,0.2675769472602483,0.27115285691674573,-0.9218312725070226
2549,ipw,HGB,0.6764165875276986,0.6266330597966021,1.1894082197672708,0.9475694444444444,0.5938876592610771,0.2675769472602483,0.27115285691674573,-0.9218312725070226
2649,sample_size,HGB,0.6861031972143083,0.618292080921502,1.2208745111708548,0.8145772594752186,0.2543430526623804,0.2627665791634668,0.1284740622609103,-0.958107932007388
2649,composition,HGB,0.6861031972143083,0.618292080921502,1.2208745111708548,0.8016194331983806,0.09509499924000608,0.21326846397856136,0.11551623598407224,-1.0076060471922934
2649,ipw,HGB,0.6861031972143083,0.618292080921502,1.2208745111708548,0.8016194331983806,0.09509499924000608,0.21326846397856136,0.11551623598407224,-1.0076060471922934
2749,sample_size,HGB,0.7180753402975626,0.6493661526258417,1.0113185669163254,0.9102040816326531,0.4224377970915138,0.2014719162820074,0.1921287413350905,-0.809846650634318
2749,composition,HGB,0.7180753402975626,0.6493661526258417,1.0113185669163254,0.7959514170040486,0.06673544583640383,0.23906588185106686,0.077876076706486,-0.7722526850652585
2749,ipw,HGB,0.7180753402975626,0.6493661526258417,1.0113185669163254,0.7959514170040486,0.06673544583640383,0.23906588185106686,0.077876076706486,-0.7722526850652585
2849,sample_size,HGB,0.6690724912947135,0.6020957737433957,1.2934738838455084,0.7028688524590163,0.12720895759868636,0.3739208388864819,0.033796361164302846,-0.9195530449590266
2849,composition,HGB,0.6690724912947135,0.6020957737433957,1.2934738838455084,0.7992684042066758,0.3029493822363352,0.317052584309325,0.1301959129119623,-0.9764212995361834
2849,ipw,HGB,0.6690724912947135,0.6020957737433957,1.2934738838455084,0.7992684042066758,0.3029493822363352,0.317052584309325,0.1301959129119623,-0.9764212995361834
2949,sample_size,HGB,0.6878759100981324,0.6522891736647514,1.216171938533318,0.9263157894736842,0.18425073984396018,0.15153703542635877,0.23843987937555178,-1.0646349031069593
2949,composition,HGB,0.6878759100981324,0.6522891736647514,1.216171938533318,0.7951417004048582,0.3890756302521008,0.16760126784483792,0.10726579030672578,-1.04857067068848
2949,ipw,HGB,0.6878759100981324,0.6522891736647514,1.216171938533318,0.7951417004048582,0.3890756302521008,0.16760126784483792,0.10726579030672578,-1.04857067068848
3049,sample_size,HGB,0.7095916429249762,0.6713383672837698,1.0765271794329756,0.8995951417004049,0.1085217922174444,0.2085085505244775,0.19000349877542866,-0.8680186289084981
3049,composition,HGB,0.7095916429249762,0.6713383672837698,1.0765271794329756,0.9469593049839964,0.39523065420293274,0.22715194965628235,0.23736766205902016,-0.8493752297766932
3049,ipw,HGB,0.7095916429249762,0.6713383672837698,1.0765271794329756,0.9469593049839964,0.39523065420293274,0.22715194965628235,0.23736766205902016,-0.8493752297766932
3149,sample_size,HGB,0.7099081987970877,0.6710587407432393,1.1253728760564325,0.7670682730923695,0.032121097026381176,0.16679628339609273,0.057160074295281804,-0.9585765926603398
3149,composition,HGB,0.7099081987970877,0.6710587407432393,1.1253728760564325,0.8121248499399759,0.4348225489965737,0.42445654863033755,0.10221665114288825,-0.700916327426095
3149,ipw,HGB,0.7099081987970877,0.6710587407432393,1.1253728760564325,0.8121248499399759,0.4348225489965737,0.42445654863033755,0.10221665114288825,-0.700916327426095
3249,sample_size,HGB,0.6788224121557455,0.6310024545836057,1.2013054610034974,0.9133064516129032,0.15445906432748538,0.12407438130139896,0.2344840394571578,-1.0772310797020985
3249,composition,HGB,0.6788224121557455,0.6310024545836057,1.2013054610034974,0.9621527777777779,0.7469394417311085,0.1916672493216637,0.2833303656220324,-1.0096382116818337
3249,ipw,HGB,0.6788224121557455,0.6310024545836057,1.2013054610034974,0.9621527777777779,0.7469394417311085,0.1916672493216637,0.2833303656220324,-1.0096382116818337
3349,sample_size,HGB,0.6886356441911997,0.631296662907386,1.207404205464069,0.8110787172011662,0.3740481221003717,0.2597391896425332,0.12244307300996649,-0.9476650158215358
3349,composition,HGB,0.6886356441911997,0.631296662907386,1.207404205464069,0.8504098360655737,0.3361934563021519,0.26815540545695776,0.16177419187437403,-0.9392488000071113
3349,ipw,HGB,0.6886356441911997,0.631296662907386,1.207404205464069,0.8504098360655737,0.3361934563021519,0.26815540545695776,0.16177419187437403,-0.9392488000071113
3449,sample_size,HGB,0.6800253244697689,0.5939153173292505,1.2174663661002552,0.8527663465935071,0.5034034886288026,0.23492867047106736,0.1727410221237382,-0.9825376956291878
3449,composition,HGB,0.6800253244697689,0.5939153173292505,1.2174663661002552,0.8322314049586776,0.22539071942290076,0.3458233713454452,0.1522060804889087,-0.8716429947548099
3449,ipw,HGB,0.6800253244697689,0.5939153173292505,1.2174663661002552,0.8322314049586776,0.22539071942290076,0.3458233713454452,0.1522060804889087,-0.8716429947548099
3549,sample_size,HGB,0.7073757518201963,0.6496476585917262,1.1025484901522702,0.996,0.5833333333333333,0.03455440894597478,0.2886242481798037,-1.0679940812062954
3549,composition,HGB,0.7073757518201963,0.6496476585917262,1.1025484901522702,0.6929752066115703,0.16800682321092403,0.46495252121101793,-0.014400545208625992,-0.6375959689412523
3549,ipw,HGB,0.7073757518201963,0.6496476585917262,1.1025484901522702,0.6929752066115703,0.16800682321092403,0.46495252121101793,-0.014400545208625992,-0.6375959689412523
3649,sample_size,HGB,0.7263057929724597,0.6465234735522234,1.0087635068293803,0.6950437317784257,0.10683492310076516,0.318806019880962,-0.03126206119403396,-0.6899574869484183
3649,composition,HGB,0.7263057929724597,0.6465234735522234,1.0087635068293803,0.8462809917355372,0.1952352326930395,0.3517400270676696,0.1199751987630775,-0.6570234797617107
3649,ipw,HGB,0.7263057929724597,0.6465234735522234,1.0087635068293803,0.8462809917355372,0.1952352326930395,0.3517400270676696,0.1199751987630775,-0.6570234797617107
3749,sample_size,HGB,0.6995884773662552,0.6455180387395937,1.1342670059441646,0.8391393442622951,0.3682148698167089,0.2611912315015713,0.1395508668960399,-0.8730757744425933
3749,composition,HGB,0.6995884773662552,0.6455180387395937,1.1342670059441646,0.8570696721311475,0.3151308626318138,0.2759679957927278,0.1574811947648923,-0.8582990101514368
3749,ipw,HGB,0.6995884773662552,0.6455180387395937,1.1342670059441646,0.8570696721311475,0.3151308626318138,0.2759679957927278,0.1574811947648923,-0.8582990101514368
3849,sample_size,HGB,0.7031972143083255,0.638284197119738,1.1364373869678361,0.7481781376518218,0.26187101787101785,0.2149743923977347,0.04498092334349635,-0.9214629945701014
3849,composition,HGB,0.7031972143083255,0.638284197119738,1.1364373869678361,0.8621926229508197,0.17141617630786585,0.3189135129495795,0.15899540864249417,-0.8175238740182567
3849,ipw,HGB,0.7031972143083255,0.638284197119738,1.1364373869678361,0.8621926229508197,0.17141617630786585,0.3189135129495795,0.15899540864249417,-0.8175238740182567
3949,sample_size,HGB,0.7149097815764482,0.645503851891881,1.093517210433941,0.924,0.07107843137254902,0.082329194982699,0.2090902184235518,-1.011188015451242
3949,composition,HGB,0.7149097815764482,0.645503851891881,1.093517210433941,0.8303206997084549,0.10806271302163505,0.34535998757058434,0.11541091813200666,-0.7481572228633566
3949,ipw,HGB,0.7149097815764482,0.645503851891881,1.093517210433941,0.8303206997084549,0.10806271302163505,0.34535998757058434,0.11541091813200666,-0.7481572228633566
4049,sample_size,HGB,0.7052231718898386,0.6715289725905191,1.086942805943278,0.9482581967213115,0.43691334706959706,0.17927237907141205,0.24303502483147288,-0.9076704268718659
4049,composition,HGB,0.7052231718898386,0.6715289725905191,1.086942805943278,0.8461538461538461,0.35443510737628386,0.17389022418893296,0.14093067426400752,-0.913052581754345
4049,ipw,HGB,0.7052231718898386,0.6715289725905191,1.086942805943278,0.8461538461538461,0.35443510737628386,0.17389022418893296,0.14093067426400752,-0.913052581754345
4149,sample_size,HGB,0.6832541943653053,0.6477253226636455,1.1090249787269222,0.7777777777777778,0.1266790933219654,0.26488982298312724,0.09452358341247247,-0.8441351557437949
4149,composition,HGB,0.6832541943653053,0.6477253226636455,1.1090249787269222,0.6067672610882486,0.06150727008263227,0.5094839677087495,-0.07648693327705669,-0.5995410110181727
4149,ipw,HGB,0.6832541943653053,0.6477253226636455,1.1090249787269222,0.6067672610882486,0.06150727008263227,0.5094839677087495,-0.07648693327705669,-0.5995410110181727
4249,sample_size,HGB,0.7377018043684709,0.6777946485363282,1.0318369953356157,0.6826388888888889,0.16954330390533337,0.5451144023813457,-0.055062915479581975,-0.48672259295427
4249,composition,HGB,0.7377018043684709,0.6777946485363282,1.0318369953356157,0.9288617886178863,0.17487618432385876,0.22046644919118188,0.19115998424941538,-0.8113705461444338
4249,ipw,HGB,0.7377018043684709,0.6777946485363282,1.0318369953356157,0.9288617886178863,0.17487618432385876,0.22046644919118188,0.19115998424941538,-0.8113705461444338
4349,sample_size,HGB,0.7167458056346945,0.6471548311712105,1.1110647072064268,0.805668016194332,0.45188287004038963,0.1721857330705931,0.08892221055963756,-0.9388789741358337
4349,composition,HGB,0.7167458056346945,0.6471548311712105,1.1110647072064268,0.7178783721993599,0.10540402064306256,0.433883455801701,0.001132566564665427,-0.6771812514047257
4349,ipw,HGB,0.7167458056346945,0.6471548311712105,1.1110647072064268,0.7178783721993599,0.10540402064306256,0.433883455801701,0.001132566564665427,-0.6771812514047257
4449,sample_size,HGB,0.6774928774928776,0.6280736071034231,1.2252734200373805,0.7242798353909465,0.21165051413635333,0.386097845210018,0.04678695789806897,-0.8391755748273625
4449,composition,HGB,0.6774928774928776,0.6280736071034231,1.2252734200373805,0.7329446064139942,0.1800247704633459,0.30652134200349235,0.055451728921116605,-0.9187520780338881
4449,ipw,HGB,0.6774928774928776,0.6280736071034231,1.2252734200373805,0.7329446064139942,0.1800247704633459,0.30652134200349235,0.055451728921116605,-0.9187520780338881
4549,sample_size,HGB,0.7086419753086419,0.6556766805702514,1.1111020525849515,0.5870901639344263,0.04091566420873643,0.47422164823182894,-0.12155181137421567,-0.6368804043531227
4549,composition,HGB,0.7086419753086419,0.6556766805702514,1.1111020525849515,0.7107046070460704,0.05579560673688308,0.33510364638265994,0.0020626317374284886,-0.7759984062022915
4549,ipw,HGB,0.7086419753086419,0.6556766805702514,1.1111020525849515,0.7107046070460704,0.05579560673688308,0.33510364638265994,0.0020626317374284886,-0.7759984062022915
4649,sample_size,HGB,0.7281418170307059,0.6899343322921163,0.9912990805290308,0.876,0.26587301587301587,0.07146538701790592,0.1478581829692941,-0.9198336935111249
4649,composition,HGB,0.7281418170307059,0.6899343322921163,0.9912990805290308,0.9271137026239067,0.46867797927119964,0.18111501392948345,0.19897188559320078,-0.8101840665995473
4649,ipw,HGB,0.7281418170307059,0.6899343322921163,0.9912990805290308,0.9271137026239067,0.46867797927119964,0.18111501392948345,0.19897188559320078,-0.8101840665995473
4749,sample_size,HGB,0.6918645140867362,0.6323613413129762,1.155904861114451,0.7757085020242915,0.10121326042378676,0.20716156429672494,0.08384398793755532,-0.948743296817726
4749,composition,HGB,0.6918645140867362,0.6323613413129762,1.155904861114451,0.8760859625057156,0.4506329713646786,0.25624041656787816,0.18422144841897936,-0.8996644445465727
4749,ipw,HGB,0.6918645140867362,0.6323613413129762,1.155904861114451,0.8760859625057156,0.4506329713646786,0.25624041656787816,0.18422144841897936,-0.8996644445465727
4849,sample_size,HGB,0.690471668249446,0.6237420056600047,1.1730198370926896,0.9132402866842702,0.3461650905813929,0.29640766195737683,0.2227686184348242,-0.8766121751353129
4849,composition,HGB,0.690471668249446,0.6237420056600047,1.1730198370926896,0.7910931174089069,0.06342408042602721,0.2404670982913943,0.10062144915946092,-0.9325527388012953
4849,ipw,HGB,0.690471668249446,0.6237420056600047,1.1730198370926896,0.7910931174089069,0.06342408042602721,0.2404670982913943,0.10062144915946092,-0.9325527388012953
4949,sample_size,HGB,0.7141500474833807,0.6583418929469584,1.125964870803613,0.81572930955647,0.2571321442163797,0.3431864613019039,0.10157926207308932,-0.7827784095017091
4949,composition,HGB,0.7141500474833807,0.6583418929469584,1.125964870803613,0.6266937669376694,0.045032707297090885,0.3256285853934455,-0.0874562805457113,-0.8003362854101674
4949,ipw,HGB,0.7141500474833807,0.6583418929469584,1.125964870803613,0.6266937669376694,0.045032707297090885,0.3256285853934455,-0.0874562805457113,-0.8003362854101674
